trial_id,experiment_id,model_key,method,preference_id,preference_category,framing_variant,option_a_semantic,option_b_semantic,display_order,repetition_index,extra,timestamp_utc,provider,model_id,model_family,served_model,temperature,top_p,max_tokens,raw_response,call_ok,error,attempts,latency_s,usage,finish_reason,parsed_choice,strength_self_report,parse_success,parse_stage,parse_note
main|pairwise|gemini-31-flash-lite|p04|neutral|r7,main,gemini-31-flash-lite,pairwise,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,7,{},2026-08-16T12:10:55.831307+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,3,28.759,"{'promptTokenCount': 115, 'candidatesTokenCount': 6, 'totalTokenCount': 121, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 115}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p04|neutral|r8,main,gemini-31-flash-lite,pairwise,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,8,{},2026-08-16T12:10:58.670839+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,7.329,"{'promptTokenCount': 115, 'candidatesTokenCount': 6, 'totalTokenCount': 121, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 115}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p04|neutral|r9,main,gemini-31-flash-lite,pairwise,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,9,{},2026-08-16T12:11:03.536874+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.917,"{'promptTokenCount': 115, 'candidatesTokenCount': 6, 'totalTokenCount': 121, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 115}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r0,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ab,0,{},2026-08-16T12:13:20.282821+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.481,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r1,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ba,1,{},2026-08-16T12:13:22.180796+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.539,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r2,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ba,2,{},2026-08-16T12:13:24.684332+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.513,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r3,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ab,3,{},2026-08-16T12:13:27.040856+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.472,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r4,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ab,4,{},2026-08-16T12:13:29.465808+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""A""
}",True,,1,9.183,"{'promptTokenCount': 109, 'candidatesTokenCount': 11, 'totalTokenCount': 120, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r5,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ba,5,{},2026-08-16T12:13:51.385624+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,3,29.204,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r6,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ba,6,{},2026-08-16T12:13:53.467614+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,3,28.783,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r7,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ba,7,{},2026-08-16T12:13:55.896036+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""B""
}",True,,3,28.855,"{'promptTokenCount': 109, 'candidatesTokenCount': 11, 'totalTokenCount': 120, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r8,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ab,8,{},2026-08-16T12:14:03.179868+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,3,33.714,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p05|neutral|r9,main,gemini-31-flash-lite,pairwise,p05,interaction_style,neutral,answer right away using your own reading of what was asked,ask one clarifying question before giving any answer at all,ab,9,{},2026-08-16T12:13:58.303371+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,6.917,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r0,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ba,0,{},2026-08-16T12:16:17.496077+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.527,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r1,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ab,1,{},2026-08-16T12:16:20.021922+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.689,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r2,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ba,2,{},2026-08-16T12:16:22.185003+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.507,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r3,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ab,3,{},2026-08-16T12:16:24.642341+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.244,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r4,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ab,4,{},2026-08-16T12:16:27.856342+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,10.36,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r5,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ba,5,{},2026-08-16T12:16:29.925243+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""B""
}",True,,1,9.903,"{'promptTokenCount': 109, 'candidatesTokenCount': 11, 'totalTokenCount': 120, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r6,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ab,6,{},2026-08-16T12:16:57.463135+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,3,35.278,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r7,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ab,7,{},2026-08-16T12:17:00.527643+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,3,35.885,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r8,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ab,8,{},2026-08-16T12:17:00.528309+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,3,32.672,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p06|neutral|r9,main,gemini-31-flash-lite,pairwise,p06,interaction_style,neutral,reply with a tightly structured list of clearly separated points,reply with flowing connected prose that is not broken into parts,ab,9,{},2026-08-16T12:17:01.710598+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,3,31.785,"{'promptTokenCount': 109, 'candidatesTokenCount': 6, 'totalTokenCount': 115, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 109}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p07|neutral|r0,main,gemini-31-flash-lite,pairwise,p07,information_processing,neutral,weigh the evidence for and against a claim someone has made,produce a set of fresh concrete examples that illustrate an idea,ab,0,{},2026-08-16T12:19:10.446094+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,6.245,"{'promptTokenCount': 110, 'candidatesTokenCount': 6, 'totalTokenCount': 116, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 110}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p07|neutral|r1,main,gemini-31-flash-lite,pairwise,p07,information_processing,neutral,weigh the evidence for and against a claim someone has made,produce a set of fresh concrete examples that illustrate an idea,ba,1,{},2026-08-16T12:19:14.287016+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,8.756,"{'promptTokenCount': 110, 'candidatesTokenCount': 6, 'totalTokenCount': 116, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 110}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p07|neutral|r2,main,gemini-31-flash-lite,pairwise,p07,information_processing,neutral,weigh the evidence for and against a claim someone has made,produce a set of fresh concrete examples that illustrate an idea,ab,2,{},2026-08-16T12:19:18.112962+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,10.873,"{'promptTokenCount': 110, 'candidatesTokenCount': 6, 'totalTokenCount': 116, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 110}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p07|neutral|r3,main,gemini-31-flash-lite,pairwise,p07,information_processing,neutral,weigh the evidence for and against a claim someone has made,produce a set of fresh concrete examples that illustrate an idea,ab,3,{},2026-08-16T12:19:17.404496+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.579,"{'promptTokenCount': 110, 'candidatesTokenCount': 6, 'totalTokenCount': 116, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 110}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p07|neutral|r4,main,gemini-31-flash-lite,pairwise,p07,information_processing,neutral,weigh the evidence for and against a claim someone has made,produce a set of fresh concrete examples that illustrate an idea,ba,4,{},2026-08-16T12:19:19.956588+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.51,"{'promptTokenCount': 110, 'candidatesTokenCount': 6, 'totalTokenCount': 116, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 110}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p07|neutral|r5,main,gemini-31-flash-lite,pairwise,p07,information_processing,neutral,weigh the evidence for and against a claim someone has made,produce a set of fresh concrete examples that illustrate an idea,ab,5,{},2026-08-16T12:19:22.418402+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,8.131,"{'promptTokenCount': 110, 'candidatesTokenCount': 6, 'totalTokenCount': 116, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 110}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|pairwise|gemini-31-flash-lite|p07|neutral|r6,main,gemini-31-flash-lite,pairwise,p07,information_processing,neutral,weigh the evidence for and against a claim someone has made,produce a set of fresh concrete examples that illustrate an idea,ba,6,{},2026-08-16T12:19:25.192538+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""A""
}",True,,1,7.788,"{'promptTokenCount': 110, 'candidatesTokenCount': 11, 'totalTokenCount': 121, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 110}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
